Amit Paranjape,17,48,"Two teams from @IISERPune to work on @IndiaDST's quantum program, Rs 25 crore sanctioned for project 

Small steps towards the foundation of the Rs 8,000-crore National Mission on Quantum Computing and Applications, announced in the recent Union Budget
 https://t.co/613UEe5uiq"
Quantum Computing Memes for QMA-Complete Teens,8,29,"Fig. 1.74: A meme [1].

[1] Quantum Computing Memes for QMA-Complete Teens, Harvard Memeing Review (2019).

Big news on the hardware side from Honeywell, @honeywell: https://t.co/mZ1AxA84my https://t.co/f3WpNItmqD"
Wilko S. Wolters 🇩🇪🇪🇺,6,11,"What is Quantum Computing

More and more people have heard about „Quantum“ but what is it?

#digitaltransformation 
@theeconomist 
CC @topcybernews @alvinfoo @thomas_harrer @enricomolinari @grattongirl @evankirstel @kuriharan @sallyeaves
https://t.co/mNYtOiV50M"
Fermilab Ed Office,4,9,What is #QuantumComputing? Join @C2ST &amp; @Fermilab on March 25 at Northwestern's Chicago campus to learn how Quantum Computing capabilities are changing the way we process data and what that means for the world.  For more information and to register: https://t.co/d1K6503fiN https://t.co/ldlr8WGgGu
Microsoft for Startups,2,7,"In 2 years with #MSFT4Startups we now have tech and business enablement programs for:

🌲 Social Entrepreneurship
⚛️ Quantum Computing
🚗 Autonomous Driving 

Lift your startup, check out how you qualify https://t.co/wxF1TwvwQE https://t.co/A75BQzDj9S"
UPC Telecos,1,4,"Avui ens ha visitat la professora @CarmenAlmudever.  Un plaer!

Aquesta tarda en motiu del fòrum CFIS presentarà la conferència sobre  #computacióquàntica “The Challenges of Quantum Computing:The Art of Interdisciplinary Science” .

🗓️4 març 
⏱️15h 
📍sala d'actes de @FME_UPC https://t.co/MBkVQC1lC1"
Jean-Paul BOUTELOUP,1,3,Quantum Computing : Une technologie du futur enfin à portée de main? #IA #Crypto #blockchain https://t.co/b5VWeLslrO https://t.co/WVACYWrd9q
Ramsés,0,3,"The impact of Quantum Computing on the way we create and maintain secret is truly admirable. And I feel blessed with the opportunity of telling the world about it. Only at @MicroFocusSec @MicroFocus
@Quantum_Assoc @ISACABCN @ISACANews @IEuniversity @IEbusiness https://t.co/Ht1p2javZr"
Snap Out,0,2,"We're absolutely thrilled to see this piece written by  @DrChloeSharp published on @DisruptionHub!

The Missing Piece In Quantum Computing And IoT:

https://t.co/ptqNokJmiq

#QuantumComputing #IoT #EmergingTech #Tech https://t.co/pnOftOJap9"
course nar,2,2,"QC201 : Advanced Math for Quantum Computing

https://t.co/h0cM3yOosI

#Software #SoftwareEngineering #AzureSentinel #AWS #webdevelopment #WomenWhoCode #bbccricket #hadoop #BigData #javascript30 #html5 #css3 #Django #Python #100DaysOfCode #webdev #100DaysOfMLCode #udemy https://t.co/csFDFTw7Ik"
